year,kt,party,id_kt,others_name,ap_i,vote,ap_s,seats,kname,s
1995,GR,sd,GR1995,,,0,0,,Graubünden,0
1999,GR,sd,GR1999,,,0,0,,Graubünden,0
2003,GR,sd,GR2003,,,0,0,,Graubünden,0
2007,GR,sd,GR2007,,,0,0,,Graubünden,0
2011,GR,sd,GR2011,,,0,0,,Graubünden,0
1995,JU,sd,JU1995,,,0,0,,Jura,0
1999,JU,sd,JU1999,,,0,0,,Jura,0
2003,JU,sd,JU2003,,,0,0,,Jura,0
2007,JU,sd,JU2007,,,0,0,,Jura,0
2011,JU,sd,JU2011,,,0,0,,Jura,0
1995,LU,sd,LU1995,,LU95B,2.200000047683716,0,,Luzern,0
1999,LU,sd,LU1999,,LU99D,.800000011920929,0,,Luzern,0
2003,LU,sd,LU2003,,,.351914644241333,0,,Luzern,0
2007,LU,sd,LU2007,,,0,0,,Luzern,0
2011,LU,sd,LU2011,,,.2000000029802322,0,,Luzern,0
1995,NE,sd,NE1995,,,2.5,0,,Neuenburg,0
1999,NE,sd,NE1999,,,2.299999952316284,0,,Neuenburg,0
2003,NE,sd,NE2003,,,0,0,,Neuenburg,0
2007,NE,sd,NE2007,,,0,0,,Neuenburg,0
2011,NE,sd,NE2011,,,0,0,,Neuenburg,0
1995,NW,sd,NW1995,,,0,0,,Nidwalden,0
1999,NW,sd,NW1999,,,8,0,,Nidwalden,0
2003,NW,sd,NW2003,,,10.23454189300537,0,,Nidwalden,0
2007,NW,sd,NW2007,,,0,0,,Nidwalden,0
2011,NW,sd,NW2011,,,0,0,,Nidwalden,0
1995,OW,sd,OW1995,,,0,0,,Obwalden ,0
1999,OW,sd,OW1999,,,0,0,,Obwalden ,0
2003,OW,sd,OW2003,,,0,0,,Obwalden ,0
2007,OW,sd,OW2007,,,0,0,,Obwalden ,0
2011,OW,sd,OW2011,,,0,0,,Obwalden ,0
1995,SG,sd,SG1995,,SG95D,2,0,,St. Gallen,0
1999,SG,sd,SG1999,,SG99D,1.399999976158142,0,,St. Gallen,0
2003,SG,sd,SG2003,,,.7590202689170837,0,,St. Gallen,0
2007,SG,sd,SG2007,,SG07A,.699999988079071,0,,St. Gallen,0
2011,SG,sd,SG2011,,,0,0,,St. Gallen,0
1995,SH,sd,SH1995,,,0,0,,Schaffhausen,0
1999,SH,sd,SH1999,,,0,0,,Schaffhausen,0
2003,SH,sd,SH2003,,,0,0,,Schaffhausen,0
2007,SH,sd,SH2007,,,0,0,,Schaffhausen,0
2011,SH,sd,SH2011,,,0,0,,Schaffhausen,0
1995,SO,sd,SO1995,,SO95B,2.799999952316284,0,,Solothurn,0
1999,SO,sd,SO1999,,,0,0,,Solothurn,0
2003,SO,sd,SO2003,,,0,0,,Solothurn,0
2007,SO,sd,SO2007,,,.4000000059604645,0,,Solothurn,0
2011,SO,sd,SO2011,,,0,0,,Solothurn,0
1995,SZ,sd,SZ1995,,SZ95A,3.099999904632568,0,,Schwyz,0
1999,SZ,sd,SZ1999,,,0,0,,Schwyz,0
2003,SZ,sd,SZ2003,,,0,0,,Schwyz,0
2007,SZ,sd,SZ2007,,,0,0,,Schwyz,0
2011,SZ,sd,SZ2011,,,0,0,,Schwyz,0
1995,TG,sd,TG1995,,TG95C,4.800000190734863,0,,Thurgau,0
1999,TG,sd,TG1999,,TG99C,2.5,0,,Thurgau,0
2003,TG,sd,TG2003,,TG03D,2.945666551589966,0,,Thurgau,0
2007,TG,sd,TG2007,,,1.899999976158142,0,,Thurgau,0
2011,TG,sd,TG2011,,,0,0,,Thurgau,0
1995,TI,sd,TI1995,,,0,0,,Tessin,0
1999,TI,sd,TI1999,,,0,0,,Tessin,0
2003,TI,sd,TI2003,,,0,0,,Tessin,0
2007,TI,sd,TI2007,,,0,0,,Tessin,0
2011,TI,sd,TI2011,,,0,0,,Tessin,0
1995,UR,sd,UR1995,,,0,0,,Uri,0
1999,UR,sd,UR1999,,,0,0,,Uri,0
2003,UR,sd,UR2003,,,0,0,,Uri,0
2007,UR,sd,UR2007,,,0,0,,Uri,0
2011,UR,sd,UR2011,,,0,0,,Uri,0
1995,VD,sd,VD1995,,VD95C,1.799999952316284,0,,Waadt,0
1999,VD,sd,VD1999,,,.8999999761581421,0,,Waadt,0
2003,VD,sd,VD2003,,,.3470392525196075,0,,Waadt,0
2007,VD,sd,VD2007,,,.2000000029802322,0,,Waadt,0
2011,VD,sd,VD2011,,,.1000000014901161,0,,Waadt,0
1995,VS,sd,VS1995,,,0,0,,Wallis,0
1999,VS,sd,VS1999,,,0,0,,Wallis,0
2003,VS,sd,VS2003,,,0,0,,Wallis,0
2007,VS,sd,VS2007,,,0,0,,Wallis,0
2011,VS,sd,VS2011,,,0,0,,Wallis,0
1995,ZG,sd,ZG1995,,,0,0,,Zug,0
1999,ZG,sd,ZG1999,,,0,0,,Zug,0
2003,ZG,sd,ZG2003,,,0,0,,Zug,0
2007,ZG,sd,ZG2007,,,0,0,,Zug,0
2011,ZG,sd,ZG2011,,,0,0,,Zug,0
1995,ZH,sd,ZH1995,,ZH95E,3.299999952316284,0,,Zürich,1
1999,ZH,sd,ZH1999,,ZH99F,1.5,0,,Zürich,0
2003,ZH,sd,ZH2003,,ZH03D,.8695205450057983,0,,Zürich,0
2007,ZH,sd,ZH2007,,ZH07D,.5,0,,Zürich,0
2011,ZH,sd,ZH2011,,,.300000011920929,0,,Zürich,0
1995,AG,sol,AG1995,,,0,0,,Aargau,0
1999,AG,sol,AG1999,,,0,0,,Aargau,0
2003,AG,sol,AG2003,,,0,0,,Aargau,0
2007,AG,sol,AG2007,,,0,0,,Aargau,0
2011,AG,sol,AG2011,,,0,0,,Aargau,0
1995,AI,sol,AI1995,,,0,0,,Appenzell I. Rh. ,0
1999,AI,sol,AI1999,,,0,0,,Appenzell I. Rh. ,0
2003,AI,sol,AI2003,,,0,0,,Appenzell I. Rh. ,0
2007,AI,sol,AI2007,,,0,0,,Appenzell I. Rh. ,0
2011,AI,sol,AI2011,,,0,0,,Appenzell I. Rh. ,0
1995,AR,sol,AR1995,,,0,0,,Appenzell A. Rh.,0
1999,AR,sol,AR1999,,,0,0,,Appenzell A. Rh.,0
2003,AR,sol,AR2003,,,0,0,,Appenzell A. Rh.,0
2007,AR,sol,AR2007,,,0,0,,Appenzell A. Rh.,0
2011,AR,sol,AR2011,,,0,0,,Appenzell A. Rh.,0
1995,BE,sol,BE1995,,,0,0,,Bern,0
1999,BE,sol,BE1999,,,0,0,,Bern,0
2003,BE,sol,BE2003,,,0,0,,Bern,0
2007,BE,sol,BE2007,,,0,0,,Bern,0
2011,BE,sol,BE2011,,,0,0,,Bern,0
1995,BL,sol,BL1995,,,0,0,,Basel-Landschaft ,0
1999,BL,sol,BL1999,,,0,0,,Basel-Landschaft ,0
2003,BL,sol,BL2003,,,0,0,,Basel-Landschaft ,0
2007,BL,sol,BL2007,,,0,0,,Basel-Landschaft ,0
2011,BL,sol,BL2011,,,0,0,,Basel-Landschaft ,0
1995,BS,sol,BS1995,,BS95B,.699999988079071,0,,Basel-Stadt,0
1999,BS,sol,BS1999,,,0,0,,Basel-Stadt,0
2003,BS,sol,BS2003,,,0,0,,Basel-Stadt,0
2007,BS,sol,BS2007,,,0,0,,Basel-Stadt,0
2011,BS,sol,BS2011,,,0,0,,Basel-Stadt,0
1995,FR,sol,FR1995,,,0,0,,Freiburg,0
1999,FR,sol,FR1999,,,0,0,,Freiburg,0
2003,FR,sol,FR2003,,,0,0,,Freiburg,0
2007,FR,sol,FR2007,,,0,0,,Freiburg,0
2011,FR,sol,FR2011,,,0,0,,Freiburg,0
1995,GE,sol,GE1995,,GE95B,3.799999952316284,0,,Genf,0
1999,GE,sol,GE1999,,GE99B,8,0,,Genf,1
2003,GE,sol,GE2003,,GE03C,5.426028728485107,1,,Genf,1
2007,GE,sol,GE2007,,GE07B,4.900000095367432,0,,Genf,0
2011,GE,sol,GE2011,,GE11A,5.199999809265137,0,,Genf,0
1995,GL,sol,GL1995,,,0,0,,Glarus,0
1999,GL,sol,GL1999,,,0,0,,Glarus,0
2003,GL,sol,GL2003,,,0,0,,Glarus,0
2007,GL,sol,GL2007,,,0,0,,Glarus,0
2011,GL,sol,GL2011,,,0,0,,Glarus,0
1995,GR,sol,GR1995,,,0,0,,Graubünden,0
1999,GR,sol,GR1999,,,0,0,,Graubünden,0
2003,GR,sol,GR2003,,,0,0,,Graubünden,0
2007,GR,sol,GR2007,,,0,0,,Graubünden,0
2011,GR,sol,GR2011,,,0,0,,Graubünden,0
1995,JU,sol,JU1995,,,0,0,,Jura,0
1999,JU,sol,JU1999,,,0,0,,Jura,0
2003,JU,sol,JU2003,,,0,0,,Jura,0
2007,JU,sol,JU2007,,,0,0,,Jura,0
2011,JU,sol,JU2011,,,0,0,,Jura,0
1995,LU,sol,LU1995,,,0,0,,Luzern,0
1999,LU,sol,LU1999,,,0,0,,Luzern,0
2003,LU,sol,LU2003,,,0,0,,Luzern,0
2007,LU,sol,LU2007,,,0,0,,Luzern,0
2011,LU,sol,LU2011,,,0,0,,Luzern,0
1995,NE,sol,NE1995,,,0,0,,Neuenburg,0
1999,NE,sol,NE1999,,NE99B,2.700000047683716,0,,Neuenburg,0
2003,NE,sol,NE2003,,NE03B,2.206324577331543,0,,Neuenburg,0
2007,NE,sol,NE2007,,,0,0,,Neuenburg,0
2011,NE,sol,NE2011,,,0,0,,Neuenburg,0
1995,NW,sol,NW1995,,,0,0,,Nidwalden,0
1999,NW,sol,NW1999,,,0,0,,Nidwalden,0
2003,NW,sol,NW2003,,,0,0,,Nidwalden,0
2007,NW,sol,NW2007,,,0,0,,Nidwalden,0
2011,NW,sol,NW2011,,,0,0,,Nidwalden,0
1995,OW,sol,OW1995,,,0,0,,Obwalden ,0
1999,OW,sol,OW1999,,,0,0,,Obwalden ,0
2003,OW,sol,OW2003,,,0,0,,Obwalden ,0
2007,OW,sol,OW2007,,,0,0,,Obwalden ,0
2011,OW,sol,OW2011,,,0,0,,Obwalden ,0
1995,SG,sol,SG1995,,,0,0,,St. Gallen,0
1999,SG,sol,SG1999,,,0,0,,St. Gallen,0
2003,SG,sol,SG2003,,,0,0,,St. Gallen,0
2007,SG,sol,SG2007,,,0,0,,St. Gallen,0
2011,SG,sol,SG2011,,,0,0,,St. Gallen,0
1995,SH,sol,SH1995,,,0,0,,Schaffhausen,0
1999,SH,sol,SH1999,,,0,0,,Schaffhausen,0
2003,SH,sol,SH2003,,,0,0,,Schaffhausen,0
2007,SH,sol,SH2007,,,0,0,,Schaffhausen,0
2011,SH,sol,SH2011,,,0,0,,Schaffhausen,0
1995,SO,sol,SO1995,,,0,0,,Solothurn,0
1999,SO,sol,SO1999,,,0,0,,Solothurn,0
2003,SO,sol,SO2003,,,0,0,,Solothurn,0
2007,SO,sol,SO2007,,,0,0,,Solothurn,0
2011,SO,sol,SO2011,,,0,0,,Solothurn,0
1995,SZ,sol,SZ1995,,,0,0,,Schwyz,0
1999,SZ,sol,SZ1999,,,0,0,,Schwyz,0
2003,SZ,sol,SZ2003,,,0,0,,Schwyz,0
2007,SZ,sol,SZ2007,,,0,0,,Schwyz,0
2011,SZ,sol,SZ2011,,,0,0,,Schwyz,0
1995,TG,sol,TG1995,,,0,0,,Thurgau,0
1999,TG,sol,TG1999,,,0,0,,Thurgau,0
2003,TG,sol,TG2003,,,0,0,,Thurgau,0
2007,TG,sol,TG2007,,,0,0,,Thurgau,0
2011,TG,sol,TG2011,,,0,0,,Thurgau,0
1995,TI,sol,TI1995,,,0,0,,Tessin,0
1999,TI,sol,TI1999,,,0,0,,Tessin,0
2003,TI,sol,TI2003,,,0,0,,Tessin,0
2007,TI,sol,TI2007,,,0,0,,Tessin,0
2011,TI,sol,TI2011,,,0,0,,Tessin,0
1995,UR,sol,UR1995,,,0,0,,Uri,0
1999,UR,sol,UR1999,,,0,0,,Uri,0
2003,UR,sol,UR2003,,,0,0,,Uri,0
2007,UR,sol,UR2007,,,0,0,,Uri,0
2011,UR,sol,UR2011,,,0,0,,Uri,0
1995,VD,sol,VD1995,,VD95B,2.599999904632568,0,,Waadt,0
1999,VD,sol,VD1999,,VD99B,2.099999904632568,0,,Waadt,0
2003,VD,sol,VD2003,,VD03B,2.633683919906616,0,,Waadt,0
2007,VD,sol,VD2007,,VD07C,2.099999904632568,0,,Waadt,0
2011,VD,sol,VD2011,,VD11A,1.799999952316284,0,,Waadt,0
1995,VS,sol,VS1995,,,0,0,,Wallis,0
1999,VS,sol,VS1999,,,0,0,,Wallis,0
2003,VS,sol,VS2003,,,0,0,,Wallis,0
2007,VS,sol,VS2007,,,0,0,,Wallis,0
2011,VS,sol,VS2011,,,0,0,,Wallis,0
1995,ZG,sol,ZG1995,,,0,0,,Zug,0
1999,ZG,sol,ZG1999,,,0,0,,Zug,0
2003,ZG,sol,ZG2003,,,0,0,,Zug,0
2007,ZG,sol,ZG2007,,,0,0,,Zug,0
2011,ZG,sol,ZG2011,,,0,0,,Zug,0
1995,ZH,sol,ZH1995,,,0,0,,Zürich,0
1999,ZH,sol,ZH1999,,,0,0,,Zürich,0
2003,ZH,sol,ZH2003,,,0,0,,Zürich,0
2007,ZH,sol,ZH2007,,,0,0,,Zürich,0
2011,ZH,sol,ZH2011,,,0,0,,Zürich,0
1995,AG,sp,AG1995,,AG95B,19.39999961853027,0,,Aargau,3
1999,AG,sp,AG1999,,AG99B,18.70000076293945,0,,Aargau,3
2003,AG,sp,AG2003,,AG03C,21.23688507080078,-1,,Aargau,3
2007,AG,sp,AG2007,,AG07C,17.89999961853027,0,,Aargau,3
2011,AG,sp,AG2011,,,18,0,,Aargau,3
1995,AI,sp,AI1995,,,0,0,,Appenzell I. Rh. ,0
1999,AI,sp,AI1999,,,0,0,,Appenzell I. Rh. ,0
2003,AI,sp,AI2003,,,0,0,,Appenzell I. Rh. ,0
2007,AI,sp,AI2007,,,0,0,,Appenzell I. Rh. ,0
2011,AI,sp,AI2011,,,20.29999923706055,0,,Appenzell I. Rh. ,0
1995,AR,sp,AR1995,,,21.89999961853027,0,,Appenzell A. Rh.,0
1999,AR,sp,AR1999,,,29.60000038146973,0,,Appenzell A. Rh.,0
2003,AR,sp,AR2003,,,19.88532066345215,0,,Appenzell A. Rh.,0
2007,AR,sp,AR2007,,,0,0,,Appenzell A. Rh.,0
2011,AR,sp,AR2011,,,0,0,,Appenzell A. Rh.,0
1995,BE,sp,BE1995,,BE95C,24.70000076293945,0,,Bern,8
1999,BE,sp,BE1999,,BE99C,27.60000038146973,0,,Bern,8
2003,BE,sp,BE2003,,BE03C,27.93583869934082,-1,,Bern,8
2007,BE,sp,BE2007,,BE07B,21.20000076293945,0,,Bern,6
2011,BE,sp,BE2011,,BE11B,19.29999923706055,0,,Bern,6
1995,BL,sp,BL1995,,BL95C,25.29999923706055,0,,Basel-Landschaft ,2
1999,BL,sp,BL1999,,BL99B,23.29999923706055,0,,Basel-Landschaft ,2
2003,BL,sp,BL2003,,BL03B,24.65853118896484,0,,Basel-Landschaft ,2
2007,BL,sp,BL2007,,BL07B,25.20000076293945,0,,Basel-Landschaft ,2
2011,BL,sp,BL2011,,BL11A,24.39999961853027,0,,Basel-Landschaft ,2
1995,BS,sp,BS1995,,BS95B,35.5,1,,Basel-Stadt,4
1999,BS,sp,BS1999,,BS99B,33.29999923706055,0,,Basel-Stadt,3
2003,BS,sp,BS2003,,BS03B,40.91848373413086,-1,,Basel-Stadt,3
2007,BS,sp,BS2007,,BS07B,35.20000076293945,-1,,Basel-Stadt,2
2011,BS,sp,BS2011,,BS11C,29.10000038146973,0,,Basel-Stadt,2
1995,FR,sp,FR1995,,FR95B,17.29999923706055,0,,Freiburg,1
1999,FR,sp,FR1999,,FR99B,20.29999923706055,1,,Freiburg,2
2003,FR,sp,FR2003,,FR03B,21.48988723754883,0,,Freiburg,2
2007,FR,sp,FR2007,,FR07B,22.70000076293945,0,,Freiburg,2
2011,FR,sp,FR2011,,FR11A,26.70000076293945,1,,Freiburg,3
1995,GE,sp,GE1995,,GE95B,30,0,,Genf,4
1999,GE,sp,GE1999,,GE99B,20,0,,Genf,2
2003,GE,sp,GE2003,,GE03B,24.75470924377441,-1,,Genf,3
2007,GE,sp,GE2007,,GE07B,19.10000038146973,1,,Genf,3
2011,GE,sp,GE2011,,GE11A,19.10000038146973,0,,Genf,3
1995,GL,sp,GL1995,,,83.90000152587891,0,,Glarus,1
1999,GL,sp,GL1999,,,85.69999694824219,0,,Glarus,1
2003,GL,sp,GL2003,,,67.11870574951172,0,,Glarus,1
2007,GL,sp,GL2007,,,55.5,0,,Glarus,1
2011,GL,sp,GL2011,,,24.60000038146973,0,,Glarus,0
1995,GR,sp,GR1995,,GR95B,21.60000038146973,1,,Graubünden,2
1999,GR,sp,GR1999,,GR99B,26.60000038146973,0,,Graubünden,1
2003,GR,sp,GR2003,,,24.87129020690918,0,,Graubünden,1
2007,GR,sp,GR2007,,,23.70000076293945,0,,Graubünden,1
2011,GR,sp,GR2011,,GR11A,15.60000038146973,0,,Graubünden,1
1995,JU,sp,JU1995,,,32.40000152587891,0,,Jura,1
1999,JU,sp,JU1999,,,34.20000076293945,0,,Jura,1
2003,JU,sp,JU2003,,,34.20779800415039,0,,Jura,1
2007,JU,sp,JU2007,,,36.90000152587891,0,,Jura,1
2011,JU,sp,JU2011,,JU11A,30.79999923706055,0,,Jura,1
1995,LU,sp,LU1995,,LU95A,11.69999980926514,0,,Luzern,1
1999,LU,sp,LU1999,,LU99C,10,0,,Luzern,1
2003,LU,sp,LU2003,,LU03C,11.1033992767334,0,,Luzern,1
2007,LU,sp,LU2007,,LU07A,11.39999961853027,0,,Luzern,1
2011,LU,sp,LU2011,,LU11B,11.5,0,,Luzern,1
1995,NE,sp,NE1995,,NE95B,28.20000076293945,0,,Neuenburg,2
1999,NE,sp,NE1999,,NE99B,28,0,,Neuenburg,2
2003,NE,sp,NE2003,,NE03B,29.24508094787598,0,,Neuenburg,2
2007,NE,sp,NE2007,,NE07B,25.89999961853027,-1,,Neuenburg,1
2011,NE,sp,NE2011,,NE11B,24.70000076293945,-1,,Neuenburg,1
1995,NW,sp,NW1995,,,0,0,,Nidwalden,0
1999,NW,sp,NW1999,,,0,0,,Nidwalden,0
2003,NW,sp,NW2003,,,0,0,,Nidwalden,0
2007,NW,sp,NW2007,,,0,0,,Nidwalden,0
2011,NW,sp,NW2011,,,0,0,,Nidwalden,0
1995,OW,sp,OW1995,,,0,0,,Obwalden ,0
1999,OW,sp,OW1999,,,0,0,,Obwalden ,0
2003,OW,sp,OW2003,,,0,0,,Obwalden ,0
2007,OW,sp,OW2007,,,11.60000038146973,0,,Obwalden ,0
2011,OW,sp,OW2011,,,0,0,,Obwalden ,0
1995,SG,sp,SG1995,,SG95C,16.20000076293945,1,,St. Gallen,3
1999,SG,sp,SG1999,,SG99B,17.10000038146973,0,,St. Gallen,2
2003,SG,sp,SG2003,,SG03C,18.38377952575684,0,,St. Gallen,2
2007,SG,sp,SG2007,,,14.69999980926514,0,,St. Gallen,2
2011,SG,sp,SG2011,,SG11C,16.70000076293945,0,,St. Gallen,2
1995,SH,sp,SH1995,,,37.79999923706055,0,,Schaffhausen,1
1999,SH,sp,SH1999,,,33.59999847412109,0,,Schaffhausen,1
2003,SH,sp,SH2003,,,39.69306945800781,0,,Schaffhausen,1
2007,SH,sp,SH2007,,,34.20000076293945,0,,Schaffhausen,1
2011,SH,sp,SH2011,,SH11A,34.59999847412109,0,,Schaffhausen,1
1995,SO,sp,SO1995,,SO95A,24.20000076293945,0,,Solothurn,2
1999,SO,sp,SO1999,,SO99C,27.20000076293945,0,,Solothurn,2
2003,SO,sp,SO2003,,SO03C,25.36818313598633,0,,Solothurn,2
2007,SO,sp,SO2007,,SO07A,19.5,0,,Solothurn,1
2011,SO,sp,SO2011,,SO11D,18.29999923706055,0,,Solothurn,2
1995,SZ,sp,SZ1995,,,19.89999961853027,0,,Schwyz,0
1999,SZ,sp,SZ1999,,,16.39999961853027,0,,Schwyz,0
2003,SZ,sp,SZ2003,,,17.5583381652832,0,,Schwyz,1
2007,SZ,sp,SZ2007,,SZ07A,13.89999961853027,1,,Schwyz,1
2011,SZ,sp,SZ2011,,SZ11A,14,0,,Schwyz,1
1995,TG,sp,TG1995,,TG95B,18.10000038146973,0,,Thurgau,1
1999,TG,sp,TG1999,,TG99B,16.10000038146973,0,,Thurgau,1
2003,TG,sp,TG2003,,TG03C,14.09901809692383,0,,Thurgau,1
2007,TG,sp,TG2007,,TG07C,11.69999980926514,0,,Thurgau,1
2011,TG,sp,TG2011,,TG11A,12.10000038146973,0,,Thurgau,1
1995,TI,sp,TI1995,,TI95A,17.10000038146973,1,,Tessin,2
1999,TI,sp,TI1999,,TI99A,18.79999923706055,0,,Tessin,2
2003,TI,sp,TI2003,,TI03A,25.82632255554199,-1,,Tessin,2
2007,TI,sp,TI2007,,TI07C,18.10000038146973,0,,Tessin,2
2011,TI,sp,TI2011,,TI11B,16.60000038146973,0,,Tessin,1
1995,UR,sp,UR1995,,,0,0,,Uri,0
1999,UR,sp,UR1999,,,0,0,,Uri,0
2003,UR,sp,UR2003,,,0,0,,Uri,0
2007,UR,sp,UR2007,,,0,0,,Uri,0
2011,UR,sp,UR2011,,,21.5,0,,Uri,0
1995,VD,sp,VD1995,,VD95B,22.70000076293945,0,,Waadt,5
1999,VD,sp,VD1999,,VD99B,22.39999961853027,0,,Waadt,5
2003,VD,sp,VD2003,,VD03B,21.68404006958008,0,,Waadt,4
2007,VD,sp,VD2007,,VD07C,22,0,,Waadt,4
2011,VD,sp,VD2011,,VD11A,25.20000076293945,1,,Waadt,6
1995,VS,sp,VS1995,,VS95C,16.60000038146973,0,,Wallis,1
1999,VS,sp,VS1999,,VS99D,16.89999961853027,1,,Wallis,2
2003,VS,sp,VS2003,,VS03D,19.08577156066895,1,,Wallis,2
2007,VS,sp,VS2007,,VS07C,14.69999980926514,0,,Wallis,1
2011,VS,sp,VS2011,,VS11A,14.60000038146973,1,,Wallis,2
1995,ZG,sp,ZG1995,,ZG95A,17,0,,Zug,1
1999,ZG,sp,ZG1999,,,23.29999923706055,-1,,Zug,0
2003,ZG,sp,ZG2003,,ZG03C,13.43897247314453,0,,Zug,0
2007,ZG,sp,ZG2007,,ZG07A,9.100000381469727,0,,Zug,0
2011,ZG,sp,ZG2011,,ZG11A,5.300000190734863,0,,Zug,0
1995,ZH,sp,ZH1995,,ZH95C,23.10000038146973,0,,Zürich,9
1999,ZH,sp,ZH1999,,ZH99C,25.60000038146973,0,,Zürich,10
2003,ZH,sp,ZH2003,,ZH03C,25.65500068664551,1,,Zürich,10
2007,ZH,sp,ZH2007,,ZH07B,19.79999923706055,0,,Zürich,7
2011,ZH,sp,ZH2011,,ZH11B,19.29999923706055,0,,Zürich,7
1995,AG,svp,AG1995,,AG95A,19.79999923706055,-1,,Aargau,3
1999,AG,svp,AG1999,,AG99A,31.79999923706055,-1,,Aargau,5
2003,AG,svp,AG2003,,AG03A,34.56037521362305,0,,Aargau,6
2007,AG,svp,AG2007,,AG07A,36.20000076293945,-1,,Aargau,6
2011,AG,svp,AG2011,,AG11A,34.70000076293945,0,,Aargau,6
1995,AI,svp,AI1995,,,0,0,,Appenzell I. Rh. ,0
1999,AI,svp,AI1999,,,25.70000076293945,0,,Appenzell I. Rh. ,0
2003,AI,svp,AI2003,,,0,0,,Appenzell I. Rh. ,0
2007,AI,svp,AI2007,,,0,0,,Appenzell I. Rh. ,0
2011,AI,svp,AI2011,,,0,0,,Appenzell I. Rh. ,0
1995,AR,svp,AR1995,,,22,0,,Appenzell A. Rh.,1
1999,AR,svp,AR1999,,,37.5,0,,Appenzell A. Rh.,1
2003,AR,svp,AR2003,,,38.30275344848633,0,,Appenzell A. Rh.,0
2007,AR,svp,AR2007,,,0,0,,Appenzell A. Rh.,0
2011,AR,svp,AR2011,,,30.5,0,,Appenzell A. Rh.,0
1995,BE,svp,BE1995,,BE95A,26,0,,Bern,8
1999,BE,svp,BE1999,,BE99A,28.60000038146973,-1,,Bern,8
2003,BE,svp,BE2003,,BE03A,29.64243698120117,-1,,Bern,8
2007,BE,svp,BE2007,,BE07A,33.59999847412109,0,,Bern,10
2011,BE,svp,BE2011,,BE11A,29,-1,,Bern,8
1995,BL,svp,BL1995,,BL95A,10.80000019073486,0,,Basel-Landschaft ,1
1999,BL,svp,BL1999,,BL99A,18,0,,Basel-Landschaft ,1
2003,BL,svp,BL2003,,BL03A,26.49054145812988,0,,Basel-Landschaft ,2
2007,BL,svp,BL2007,,BL07A,28.5,0,,Basel-Landschaft ,2
2011,BL,svp,BL2011,,,26.89999961853027,-1,,Basel-Landschaft ,2
1995,BS,svp,BS1995,,,0,0,,Basel-Stadt,0
1999,BS,svp,BS1999,,,13.60000038146973,0,,Basel-Stadt,1
2003,BS,svp,BS2003,,,18.62727355957031,0,,Basel-Stadt,1
2007,BS,svp,BS2007,,BS07A,18.5,0,,Basel-Stadt,1
2011,BS,svp,BS2011,,BS11D,16.5,0,,Basel-Stadt,1
1995,FR,svp,FR1995,,,8.300000190734863,0,,Freiburg,0
1999,FR,svp,FR1999,,,11.39999961853027,-1,,Freiburg,0
2003,FR,svp,FR2003,,,21.39631271362305,-1,,Freiburg,1
2007,FR,svp,FR2007,,FR07C,22,-1,,Freiburg,1
2011,FR,svp,FR2011,,FR11C,21.39999961853027,-1,,Freiburg,1
1995,GE,svp,GE1995,,,0,0,,Genf,0
1999,GE,svp,GE1999,,,7.5,-1,,Genf,0
2003,GE,svp,GE2003,,,18.30060958862305,0,,Genf,2
2007,GE,svp,GE2007,,,21.10000038146973,-1,,Genf,2
2011,GE,svp,GE2011,,,16,0,,Genf,2
1995,GL,svp,GL1995,,,0,0,,Glarus,0
1999,GL,svp,GL1999,,,0,0,,Glarus,0
2003,GL,svp,GL2003,,,0,0,,Glarus,0
2007,GL,svp,GL2007,,,35.09999847412109,0,,Glarus,0
2011,GL,svp,GL2011,,,0,0,,Glarus,0
1995,GR,svp,GR1995,,,26.89999961853027,-1,,Graubünden,1
1999,GR,svp,GR1999,,GR99A,27,0,,Graubünden,2
2003,GR,svp,GR2003,,,33.76277160644531,0,,Graubünden,2
2007,GR,svp,GR2007,,,34.70000076293945,0,,Graubünden,2
2011,GR,svp,GR2011,,GR11B,24.5,-1,,Graubünden,1
1995,JU,svp,JU1995,,,0,0,,Jura,0
1999,JU,svp,JU1999,,JU99A,7.199999809265137,0,,Jura,0
2003,JU,svp,JU2003,,,8.261355400085449,0,,Jura,0
2007,JU,svp,JU2007,,JU07A,13.69999980926514,1,,Jura,1
2011,JU,svp,JU2011,,,15.5,0,,Jura,0
1995,LU,svp,LU1995,,LU95B,14.10000038146973,0,,Luzern,1
1999,LU,svp,LU1999,,,22.79999923706055,0,,Luzern,2
2003,LU,svp,LU2003,,LU03D,22.90776824951172,1,,Luzern,3
2007,LU,svp,LU2007,,,27.20000076293945,0,,Luzern,3
2011,LU,svp,LU2011,,,25.10000038146973,-1,,Luzern,2
1995,NE,svp,NE1995,,,0,0,,Neuenburg,0
1999,NE,svp,NE1999,,,0,0,,Neuenburg,0
2003,NE,svp,NE2003,,,22.47217178344727,0,,Neuenburg,1
2007,NE,svp,NE2007,,NE07A,23.20000076293945,0,,Neuenburg,1
2011,NE,svp,NE2011,,,21.39999961853027,0,,Neuenburg,1
1995,NW,svp,NW1995,,,0,0,,Nidwalden,0
1999,NW,svp,NW1999,,,0,0,,Nidwalden,0
2003,NW,svp,NW2003,,,0,0,,Nidwalden,0
2007,NW,svp,NW2007,,,0,0,,Nidwalden,0
2011,NW,svp,NW2011,,,45.20000076293945,0,,Nidwalden,1
1995,OW,svp,OW1995,,,0,0,,Obwalden ,0
